SK_ID_CURR,TARGET
204061,0.00270511
204073,0.07234262
204076,0.08200675
204086,0.04460651
204088,0.03440968
204102,0.11958000
204116,0.04723335
204117,0.03281713
204121,0.07194099
204129,0.01591096
204139,0.21039106
204148,0.02723098
204149,0.02963009
204175,0.00956042
204181,0.07913979
204183,0.03215548
204187,0.04286137
204193,0.13066685
204194,0.06415614
204195,0.02438774
204196,0.12421463
204202,0.06270528
204206,0.00348378
204207,0.10748852
204214,0.02882292
204222,0.06702709
204226,0.03402459
204227,0.09650966
204228,0.03114134
204231,0.06597333
204232,0.13343914
204235,0.15318994
204237,0.00245275
204239,0.01996414
204242,0.01979792
204254,0.01681903
204255,0.10622957
204259,0.02456107
204268,0.00493749
204280,0.00408024
204282,0.08886328
204307,0.00802177
204314,0.08633751
204318,0.08209390
204321,0.04251416
204330,0.00862413
204335,0.04834216
204339,0.25648710
204344,0.01814294
204350,0.13213789
204371,0.01546983
204372,0.05541558
204374,0.04840323
204383,0.04391582
204392,0.17947674
204403,0.00909593
204409,0.00807587
204416,0.02982268
204417,0.03873399
204437,0.06712477
204440,0.01958949
204445,0.01274806
204446,0.06881163
204449,0.21928203
204468,0.08006725
204504,0.12235107
204506,0.01306078
204536,0.04008839
204539,0.11008494
204601,0.03230755
204614,0.03658359
204616,0.33811837
204618,0.06334669
204623,0.02112161
204630,0.08218127
204636,0.01674298
204639,0.00941296
204642,0.13315490
204644,0.02368947
204648,0.01148352
204662,0.02381721
204673,0.02207912
204674,0.26303765
204681,0.01675199
204682,0.03384648
204683,0.14350703
204689,0.04437553
204690,0.11567451
204707,0.05098552
204728,0.09476592
204736,0.11280280
204740,0.03736138
204749,0.06138162
204756,0.05231498
204771,0.01589582
204778,0.01626282
204808,0.02724492
204822,0.12043165
204827,0.12666544
204831,0.08653779
204836,0.03636111
204837,0.00343778
204843,0.07808812
204846,0.00695663
204847,0.01938177
204850,0.03739040
204852,0.02619151
204854,0.02929332
204856,0.20353745
204857,0.09255850
204863,0.10045681
204870,0.00614608
204885,0.05825090
204895,0.06105984
204905,0.03215335
204911,0.11120767
204927,0.06109861
204929,0.05463185
204941,0.07062434
204959,0.10245841
204962,0.12139288
204965,0.41245911
204970,0.07810605
204971,0.05018546
204972,0.18499213
205000,0.07745053
205011,0.04039848
205013,0.01938909
205014,0.27941978
205019,0.02692380
205043,0.04528723
205045,0.23246975
205054,0.01916602
205066,0.05182603
205069,0.16066824
205070,0.02230171
205071,0.08682331
205073,0.05783469
205077,0.04983480
205078,0.04511464
205088,0.01862260
205104,0.07051682
205107,0.02140364
205117,0.04238671
205118,0.00846133
205128,0.08780833
205134,0.00988483
205140,0.02117561
205141,0.18359368
205142,0.00806237
205153,0.42643398
205158,0.03237388
205169,0.01959218
205170,0.05965498
205183,0.01437498
205184,0.03496438
205197,0.02357963
205199,0.05563930
205204,0.00661743
205208,0.02369538
205209,0.01827353
205210,0.03676058
205216,0.08358344
205219,0.15047134
205222,0.11669245
205225,0.02876909
205235,0.08669816
205236,0.04129983
205241,0.00757721
205244,0.03303137
205251,0.06915919
205252,0.15705644
205258,0.04086081
205262,0.06739099
205264,0.00693504
205274,0.24201970
205277,0.04783517
205281,0.02775166
205306,0.01997249
205307,0.15198126
205323,0.04566068
205336,0.30878365
205337,0.29494786
205360,0.06219225
205363,0.05075665
205365,0.04116495
205367,0.14632513
205368,0.02219539
205375,0.02100672
205403,0.09769135
205411,0.04264729
205415,0.05254443
205429,0.07153889
205434,0.08644226
205445,0.04579927
205463,0.04285695
205471,0.09793060
205472,0.08725683
205479,0.09542013
205480,0.10174955
205493,0.17822511
205503,0.08660432
205508,0.04093458
205524,0.07289188
205525,0.03445295
205526,0.01563979
205533,0.04032705
205542,0.00725333
205545,0.09492043
205552,0.03374130
205561,0.11274360
205563,0.03007628
205564,0.08458856
205565,0.02782953
205566,0.02588871
205569,0.04906636
205579,0.04838269
205585,0.17503670
205587,0.02365523
205588,0.02263227
205591,0.03127639
205594,0.26860818
205600,0.05763230
205608,0.04242524
205613,0.01211438
205618,0.07435407
205619,0.00227828
205623,0.00225795
205627,0.32922277
205628,0.09138117
205635,0.01186549
205638,0.02224367
205640,0.14374857
205641,0.17422065
205642,0.27239296
205643,0.01757343
205646,0.02677521
205655,0.07974733
205672,0.03506789
205678,0.01931230
205681,0.00673350
205682,0.00857949
205690,0.00747317
205693,0.03832806
205695,0.04991662
205724,0.01521073
205738,0.02800865
205741,0.03586986
205744,0.04169038
205750,0.00779870
205751,0.13537684
205752,0.00995543
205766,0.03691068
205773,0.09408227
205775,0.04606833
205776,0.01834748
205789,0.05379154
205793,0.04432096
205797,0.01756126
205798,0.01619838
205802,0.00339658
205806,0.05310181
205807,0.01851391
205815,0.07484444
205819,0.03956062
205821,0.00911514
205822,0.07924894
205831,0.03295279
205832,0.04212334
205836,0.02640087
205843,0.10017107
205862,0.03020665
205863,0.03920422
205866,0.18241607
205873,0.08206023
205877,0.07005928
205879,0.02803883
205880,0.01010940
205886,0.16674985
205898,0.11418906
205903,0.02911188
205907,0.05901330
205908,0.09443524
205909,0.02656008
205930,0.01571332
205931,0.03322885
205932,0.02461612
205951,0.02067024
205957,0.41752490
205960,0.03922102
205987,0.09638967
205994,0.39134842
205995,0.02943159
206006,0.03008169
206007,0.03654021
206013,0.02378079
206020,0.01320088
206030,0.00742582
206035,0.00802347
206038,0.00801998
206039,0.07787134
206061,0.01986764
206066,0.11598638
206068,0.10764172
206071,0.11027616
206076,0.05982979
206077,0.03266086
206091,0.01878332
206097,0.08576800
206101,0.11453001
206145,0.05607788
206147,0.02510867
206163,0.03994530
206171,0.02921083
206173,0.12415707
206174,0.12470080
206197,0.02455830
206198,0.05189881
206209,0.02083346
206211,0.06598245
206213,0.02249130
206246,0.23637179
206252,0.03378915
206253,0.21520483
206254,0.05842112
206257,0.08799741
206270,0.01582452
206283,0.00803781
206290,0.04059425
206291,0.01786103
206292,0.41484571
206307,0.04727203
206315,0.01489868
206319,0.09501838
206324,0.10756204
206326,0.13753401
206338,0.06034040
206339,0.01286206
206354,0.02310777
206359,0.01861476
206374,0.11114437
206377,0.03503621
206395,0.09804980
206403,0.01738557
206410,0.12109339
206413,0.03171633
206414,0.04199681
206418,0.13808645
206424,0.04099534
206427,0.04047735
206428,0.03869557
206429,0.02114196
206430,0.03398585
206447,0.01181191
206451,0.06643317
206465,0.09755841
206477,0.19137144
206484,0.08359157
206497,0.01212256
206517,0.03151223
206533,0.02073321
206542,0.23302884
206557,0.04817645
206563,0.03922229
206564,0.32055485
206565,0.01594634
206582,0.06101827
206593,0.10794313
206605,0.07751626
206606,0.01644003
206621,0.03069733
206639,0.01636150
206640,0.06581058
206641,0.01800338
206645,0.05224235
206656,0.01624159
206666,0.07083123
206679,0.05675304
206681,0.01441718
206684,0.02204102
206686,0.01923414
206687,0.04563512
206697,0.06557313
206700,0.02791213
206702,0.06848657
206703,0.01360458
206708,0.06570186
206710,0.05755573
206721,0.05202046
206723,0.09086880
206735,0.08459515
206739,0.05466784
206742,0.02192044
206744,0.17900014
206747,0.24335696
206752,0.02558190
206774,0.01398360
206776,0.30413887
206792,0.00621201
206799,0.18494943
206805,0.02719294
206806,0.20259054
206809,0.03752365
206812,0.09623252
206814,0.01623707
206830,0.00763006
206831,0.00747634
206878,0.15988487
206905,0.00601184
206908,0.07142564
206910,0.06361468
206917,0.03660173
206920,0.06937807
206927,0.03837428
206933,0.03970828
206945,0.04852745
206968,0.05446541
206987,0.02860097
206989,0.02031174
207017,0.18943557
207027,0.01661599
207029,0.05785719
207030,0.16833518
207035,0.06057160
207040,0.16889407
207043,0.14391837
207054,0.17301856
207055,0.01076831
207059,0.01714823
207060,0.01212152
207062,0.04639871
207071,0.05349233
207073,0.24694930
207079,0.02162623
207100,0.02127823
207107,0.03988847
207129,0.04037123
207132,0.03009640
207139,0.07305392
207148,0.15318015
207153,0.01180063
207163,0.08890308
207164,0.03722902
207168,0.04003955
207171,0.00536650
207173,0.14994842
207174,0.00649477
207181,0.01107808
207182,0.02449916
207198,0.03983222
207201,0.01678576
207213,0.11966825
207234,0.09665728
207238,0.05771119
207256,0.04008849
207257,0.08200432
207264,0.23238140
207268,0.38028100
207275,0.14330824
207291,0.03786567
207296,0.05418380
207304,0.15769249
207308,0.04154907
207314,0.02874579
207324,0.10586581
207332,0.03956505
207333,0.20884407
207339,0.02233064
207349,0.02323481
207351,0.06933155
207359,0.19362101
207361,0.01192428
207365,0.04102352
207369,0.01072165
207372,0.07592806
207377,0.01824728
207380,0.01633887
207394,0.03147743
207412,0.20923325
207423,0.03312548
207426,0.01114998
207427,0.32461876
207428,0.02833251
207430,0.54803574
207437,0.05544054
207440,0.06783491
207455,0.01109386
207456,0.02502385
207471,0.01931523
207476,0.01414866
207483,0.01818869
207497,0.07396422
207506,0.01834639
207515,0.08880592
207529,0.10325317
207533,0.06114651
207534,0.01002252
207541,0.16566071
207560,0.01877008
207561,0.16231899
207570,0.03582834
207600,0.02751063
207630,0.14595802
207633,0.14267379
207634,0.00328980
207635,0.01966671
207660,0.01986724
207682,0.01673659
207684,0.03006925
207687,0.02899594
207706,0.20064051
207708,0.06030872
207713,0.08674287
207714,0.04862242
207718,0.01777065
207721,0.04487811
207724,0.02059463
207727,0.01286116
207731,0.02699447
207732,0.05229641
207734,0.02424851
207739,0.02893166
207744,0.16095300
207787,0.13172576
207792,0.04595574
207801,0.01347970
207811,0.07265439
207817,0.17865127
207818,0.13237631
207819,0.01936244
207830,0.04273776
207834,0.12807876
207841,0.38501379
207844,0.09922876
207849,0.05529106
207856,0.02110834
207865,0.06501545
207867,0.05904106
207873,0.09333865
207882,0.15116163
207887,0.01255313
207888,0.05616199
207889,0.01472630
207907,0.00650197
207921,0.30199677
207922,0.02812274
207928,0.12041503
207930,0.28463811
207940,0.01233672
207941,0.11739732
207956,0.01657096
207960,0.01782218
207961,0.13078341
207968,0.05826094
207971,0.04326829
207972,0.07706288
207975,0.12350942
207976,0.09118635
207979,0.26604259
207997,0.09624764
207999,0.32156813
208008,0.11717080
208027,0.14990792
208030,0.01635205
208033,0.32786480
208035,0.11524169
208040,0.01526424
208052,0.07834397
208067,0.01120678
208090,0.01913728
208100,0.02194286
208102,0.01105660
208110,0.03927774
208117,0.03880743
208119,0.10012549
208123,0.14027283
208127,0.58811551
208136,0.01550919
208139,0.00046433
208140,0.00949262
208144,0.06798948
208149,0.01421941
208156,0.05944987
208166,0.07633298
208168,0.05521138
208170,0.34147507
208172,0.06953627
208178,0.14375481
208193,0.04252927
208195,0.00990323
208211,0.01867151
208213,0.05370364
208229,0.12689875
208231,0.17764123
208235,0.01283112
208238,0.08442848
208240,0.09717422
208249,0.02469280
208262,0.06884834
208263,0.06740840
208270,0.06811669
208288,0.04998814
208292,0.11719382
208302,0.03275192
208303,0.09012503
208312,0.00207241
208317,0.02327735
208322,0.09917258
208331,0.07793442
208336,0.05858713
208337,0.05460041
208339,0.05760906
208346,0.16250385
208353,0.04902456
208358,0.03359069
208359,0.06336366
208360,0.00597780
208370,0.03930573
208373,0.01518438
208390,0.03741721
208391,0.09479822
208394,0.04638145
208396,0.02841542
208397,0.02286326
208398,0.11641555
208400,0.04262407
208410,0.02674738
208420,0.02167550
208421,0.24444181
208431,0.26563185
208450,0.04637456
208451,0.20907247
208455,0.06348341
208478,0.06399649
208479,0.03007466
208482,0.03714623
208502,0.21230428
208516,0.02343274
208518,0.01065167
208534,0.03417815
208550,0.02096414
208551,0.01073708
208566,0.06840356
208567,0.04660405
208575,0.11810429
208576,0.02773900
208588,0.09732933
208590,0.17275669
208595,0.03024840
208619,0.09855604
208620,0.05893175
208627,0.07817919
208629,0.07218241
208642,0.04474594
208645,0.02057930
208661,0.02114062
208662,0.00177508
208679,0.02488950
208681,0.02109490
208689,0.07002424
208696,0.04323804
208701,0.02198660
208707,0.24674667
208719,0.02836587
208720,0.07806806
208730,0.06228528
208748,0.02495009
208753,0.08909372
208755,0.06184579
208769,0.02946930
208775,0.05056137
208785,0.02826617
208796,0.05506509
208806,0.04001409
208815,0.06713420
208830,0.03606750
208833,0.02979982
208837,0.02468819
208842,0.00709197
208860,0.00834724
208874,0.03015330
208886,0.06490569
208897,0.01829549
208898,0.21846038
208905,0.13657446
208907,0.01148644
208924,0.08132480
208925,0.05773037
208933,0.03440779
208941,0.02995303
208948,0.00535965
208960,0.01760497
208962,0.05685148
208963,0.05185616
208965,0.04031515
208973,0.02565408
208974,0.07996549
208986,0.06943187
208992,0.03680566
208995,0.30142128
209001,0.02906522
209006,0.07437823
209012,0.02907543
209022,0.03914192
209055,0.16340187
209056,0.10426456
209057,0.02046782
209060,0.09117560
209067,0.01610704
209071,0.06503627
209078,0.01041666
209080,0.03996122
209094,0.01944019
209097,0.04117818
209098,0.23125544
209101,0.03791469
209108,0.02330461
209109,0.05136728
209111,0.01654082
209116,0.20153083
209117,0.51558137
209121,0.01564405
209126,0.02529235
209127,0.04087393
209141,0.02611474
209142,0.12330789
209159,0.03266194
209164,0.36017010
209168,0.18796659
209177,0.04314603
209197,0.06843259
209202,0.19492885
209209,0.01166462
209211,0.05657793
209233,0.06709294
209234,0.04076437
209253,0.04995233
209260,0.02127412
209263,0.07020891
209268,0.01554011
209275,0.05546724
209288,0.05465994
209298,0.15951657
209305,0.03382453
209326,0.04465903
209340,0.06366257
209352,0.11737922
209362,0.04511682
209367,0.02098362
209369,0.03025155
209377,0.05295614
209387,0.08546844
209392,0.04368281
209393,0.01509796
209420,0.01609178
209423,0.10409667
209457,0.05051681
209458,0.07419971
209470,0.10247701
209479,0.20945603
209483,0.13978921
209488,0.56968504
209489,0.03362399
209497,0.00737321
209504,0.01635302
209510,0.20497943
209513,0.01185720
209547,0.02023393
209549,0.01776115
209556,0.02239406
209561,0.23039165
209565,0.07999034
209591,0.20511611
209595,0.08799986
209596,0.16643466
209608,0.06550379
209628,0.04239823
209643,0.13022256
209645,0.13068548
209651,0.04317991
209659,0.05355223
209660,0.05390909
209661,0.26713210
209665,0.08419088
209682,0.01299417
209687,0.22789030
209689,0.08330889
209699,0.08096488
209705,0.09173362
209707,0.03935750
209713,0.04563487
209717,0.00809390
209718,0.07674064
209723,0.22773026
209727,0.01257564
209729,0.02719690
209739,0.02084503
209741,0.13635489
209744,0.11345023
209748,0.29313296
209749,0.05190883
209758,0.02081103
209761,0.05182663
209764,0.24944085
209772,0.01794962
209773,0.11896313
209794,0.05051372
209795,0.15671453
209814,0.01823972
209828,0.13193795
209838,0.01499266
209839,0.20996001
209845,0.12711690
209855,0.00831054
209862,0.01371358
209869,0.04097371
209872,0.06344645
209879,0.13729145
209881,0.09173964
209882,0.31671652
209893,0.30442429
209913,0.03247439
209918,0.04609472
209920,0.15197274
209921,0.04066295
209929,0.04679950
209943,0.06804774
209957,0.05668513
209960,0.02421202
209962,0.08531909
209969,0.05644978
209980,0.06337804
209986,0.03628195
209989,0.08544645
209990,0.05796320
209991,0.01737474
210007,0.03855855
210016,0.03392971
210018,0.01855963
210019,0.02085869
210020,0.02138444
210036,0.00896572
210050,0.09569986
210080,0.03096528
210084,0.02056675
210089,0.18894799
210104,0.02867323
210129,0.03991949
210135,0.03613055
210137,0.10208196
210140,0.12659067
210145,0.01425407
210146,0.04534971
210147,0.03443385
210152,0.00521685
210157,0.03708633
210158,0.05377872
210164,0.05300673
210170,0.06290551
210171,0.02015582
210173,0.39648163
210174,0.12642418
210176,0.05560191
210190,0.01751692
210191,0.08394039
210195,0.13489060
210196,0.02644354
210201,0.01103022
210211,0.04242169
210231,0.09509575
210239,0.24610768
210241,0.01700577
210242,0.00673211
210255,0.05394548
210278,0.10374957
210283,0.00205445
210284,0.08134588
210304,0.01717617
210307,0.03214428
210330,0.02227130
210332,0.07059944
210350,0.23252699
210379,0.02995640
210385,0.04893913
210401,0.04429091
210405,0.03881201
210413,0.30953208
210414,0.16025504
210415,0.07992894
210419,0.07872484
210429,0.01659736
210467,0.27457777
210481,0.03413776
210482,0.04700713
210492,0.04891184
210502,0.12381575
210523,0.02498166
210525,0.11551978
210529,0.12153805
210538,0.01860939
210543,0.03140166
210549,0.01468797
210551,0.06202523
210555,0.10664314
210558,0.11783932
210591,0.08059010
210597,0.13070396
210599,0.03065477
210610,0.04071344
210616,0.18453029
210618,0.03971373
210622,0.29388711
210639,0.06108377
210645,0.00804643
210650,0.02384416
210672,0.01829313
210676,0.10747632
210683,0.08255293
210697,0.27317360
210701,0.04811804
210706,0.12090166
210712,0.09249746
210717,0.14541061
210728,0.15740377
210729,0.03300351
210730,0.02278922
210731,0.03430995
210733,0.20976193
210735,0.03223783
210742,0.02530185
210748,0.00617587
210749,0.15899862
210758,0.09316543
210767,0.07373964
210769,0.07725116
210777,0.10059657
210789,0.00585080
210791,0.04233379
210794,0.01386099
210811,0.02860064
210814,0.01662639
210821,0.08040234
210833,0.05581160
210835,0.01853063
210859,0.01920218
210862,0.01554294
210870,0.06905600
210886,0.03695788
210893,0.01100850
210901,0.04379432
210906,0.11334013
210913,0.08934401
210953,0.04981687
210961,0.01955322
210962,0.31674069
210966,0.09701008
210983,0.16458924
211000,0.06724285
211025,0.13754068
211036,0.00838258
211043,0.09026463
211062,0.37061697
211076,0.04638216
211085,0.05225107
211096,0.01328882
211097,0.25492361
211098,0.21252245
211103,0.02675049
211108,0.07927843
211131,0.06224494
211135,0.31185043
211139,0.01466672
211146,0.03678191
211150,0.03131129
211158,0.02074766
211170,0.34717527
211177,0.06176889
211183,0.21789087
211187,0.08376697
211191,0.00948152
211194,0.26635152
211196,0.12882932
211203,0.01862623
211209,0.14595404
211210,0.17432278
211211,0.13096604
211232,0.01201182
211244,0.32671711
211263,0.03109439
211264,0.09604370
211270,0.06383403
211278,0.02298700
211292,0.02209911
211293,0.01281761
211295,0.03304334
211296,0.24355417
211308,0.11806000
211310,0.06703901
211312,0.12972151
211325,0.03699527
211326,0.03623321
211330,0.07355234
211333,0.01799709
211341,0.04545252
211342,0.00574499
211350,0.06075153
211355,0.04740934
211357,0.10667371
211358,0.06290091
211362,0.02815771
211377,0.02852771
211378,0.26496029
211379,0.07827666
211384,0.08208895
211395,0.13128723
211398,0.02318528
211399,0.00592606
211417,0.05659484
211419,0.10936684
211420,0.01316665
211439,0.16508500
211442,0.01755850
211451,0.01883426
211457,0.01857841
211469,0.05250806
211483,0.03058685
211505,0.07565478
211508,0.02737961
211509,0.22288494
211510,0.11035166
211526,0.06404573
211547,0.02868251
211548,0.07341263
211550,0.03001416
211551,0.03862497
211553,0.15371904
211562,0.06842958
211563,0.05260404
211564,0.20562269
211565,0.06656097
211571,0.15682927
211572,0.26353413
211577,0.06201275
211580,0.11882538
211609,0.02300817
211625,0.09227737
211635,0.35534295
211646,0.05591380
211660,0.06148078
211670,0.17857483
211672,0.06846921
211688,0.02642250
211694,0.00756076
211696,0.04322065
211711,0.18624616
211718,0.03388559
211732,0.02344378
211735,0.01413682
211736,0.07799712
211740,0.19073927
211741,0.00802280
211746,0.03149705
211751,0.04715866
211754,0.12780949
211770,0.10575084
211771,0.08041820
211787,0.59514135
211788,0.04498415
211802,0.03189194
211804,0.02392215
211810,0.08934154
211832,0.05828765
211839,0.05103351
211860,0.02503488
211863,0.20845529
211866,0.01845215
211869,0.14257373
211872,0.04413203
211894,0.05570672
211901,0.03443381
211902,0.23140655
211903,0.18985105
211946,0.01206270
211950,0.15223710
211959,0.03854898
211964,0.03916543
211965,0.05577577
211979,0.03290541
211983,0.11389083
211986,0.09717160
211987,0.01787184
211988,0.10825898
211999,0.00973585
212002,0.05116292
212004,0.03033864
212009,0.08206481
212015,0.02661632
212023,0.03772015
212048,0.08269745
212055,0.02721202
212067,0.00738728
212079,0.03531666
212080,0.02682470
212083,0.00722761
212085,0.12827578
212088,0.02814843
212089,0.02687635
212092,0.00990951
212097,0.05742184
212124,0.03156599
212132,0.04775166
212136,0.07384480
212144,0.03521388
212145,0.13794735
212167,0.01590529
212174,0.35708866
212175,0.03965295
212187,0.37566113
212191,0.01480547
212194,0.18829039
212238,0.03193704
212242,0.03446797
212245,0.06729002
212258,0.01729166
212262,0.02728888
212277,0.01685335
212283,0.01504558
212287,0.06879973
212288,0.08418866
212289,0.01820817
212293,0.05605240
212296,0.24291304
212300,0.18111613
212303,0.14050680
212326,0.09782125
212327,0.06138811
212328,0.00624341
212329,0.01244480
212339,0.06809434
212340,0.04979229
212343,0.01745449
212360,0.00909764
212389,0.09508214
212401,0.05466411
212407,0.01004714
212409,0.07838553
212422,0.04633747
212424,0.14230184
212440,0.03003915
212441,0.26586583
212443,0.01119077
212448,0.03259583
212472,0.12627079
212478,0.07130364
212481,0.01782368
212493,0.09219623
212508,0.11368299
212511,0.00739457
212525,0.02061186
212531,0.05874608
212533,0.00322140
212555,0.09131353
212592,0.06945814
212610,0.03704858
212621,0.17111535
212629,0.07128114
212635,0.12231829
212636,0.01846766
212637,0.08197737
212643,0.08617855
212648,0.10378082
212654,0.34759903
212655,0.09666138
212660,0.06056943
212661,0.07496027
212664,0.11902273
212669,0.01325129
212670,0.06333893
212674,0.19915289
212676,0.28796667
212690,0.02443459
212691,0.05205384
212696,0.03276679
212710,0.08010790
212712,0.00924354
212716,0.02474332
212718,0.07363863
212720,0.03113011
212723,0.04796563
212730,0.03079489
212740,0.01799727
212747,0.09641033
212763,0.08783991
212773,0.01613021
212775,0.03541967
212776,0.03184070
212777,0.20518199
212781,0.09749325
212782,0.27985424
212785,0.02068085
212786,0.12922929
212795,0.01113443
212800,0.11801797
212818,0.08307584
212834,0.02917555
212837,0.07021226
212841,0.05872127
212842,0.03180362
212847,0.12725540
212848,0.01163705
212851,0.02731612
212865,0.00966162
212866,0.00786065
212874,0.03889138
212880,0.03708375
212894,0.07215843
212897,0.04140492
212912,0.07954526
212913,0.01670265
212916,0.03841246
212917,0.02256398
212933,0.01397446
212935,0.03728177
212936,0.05786404
212950,0.24765202
212957,0.06337374
212958,0.03030485
212961,0.09978815
212962,0.03750987
212963,0.10242954
212964,0.15713695
212968,0.13464496
212969,0.05568093
212976,0.00727940
212978,0.02902533
212983,0.11401722
212993,0.18794592
213004,0.02711434
213008,0.01182979
213014,0.00393235
213018,0.01833756
213021,0.02610766
213024,0.08937396
213045,0.07968315
213054,0.01454738
213059,0.25312302
213076,0.03621757
213095,0.03115278
213096,0.04788487
213100,0.02275222
213101,0.02506188
213109,0.05936131
213111,0.01894076
213116,0.01234135
213133,0.31499818
213140,0.07066786
213141,0.07954994
213143,0.38608295
213150,0.01676697
213152,0.03821256
213158,0.07563104
213159,0.04907935
213166,0.04684628
213167,0.32410684
213170,0.24860105
213178,0.10582220
213179,0.01533501
213189,0.03028303
213196,0.14267179
213201,0.02011371
213203,0.01149944
213204,0.04647716
213205,0.01241681
213206,0.03455460
213207,0.19974998
213208,0.04943917
213212,0.01259239
213214,0.01309499
213220,0.02034182
213240,0.02090073
213244,0.02951827
213263,0.39693978
213264,0.13156734
213265,0.01369062
213270,0.01645822
213283,0.02843864
213287,0.05848124
213292,0.12363444
213295,0.08743666
213299,0.41428891
213303,0.03582698
213307,0.06587860
213308,0.04814356
213312,0.22669742
213313,0.03945491
213316,0.01215540
213317,0.12143528
213338,0.18724374
213357,0.03082372
213368,0.08789322
213374,0.04868243
213375,0.02363284
213386,0.07002433
213390,0.03680727
213393,0.01243251
213401,0.10035015
213423,0.07928482
213430,0.06681552
213431,0.04257237
213447,0.01276053
213465,0.02610549
213468,0.03531535
213473,0.11717983
213475,0.05512297
213476,0.03490696
213482,0.01790079
213493,0.16646096
213531,0.07243461
213534,0.02681010
213542,0.03725288
213546,0.05521465
213569,0.05201972
213570,0.04002896
213588,0.01456700
213591,0.00732905
213595,0.00857691
213597,0.04714073
213598,0.01389798
213604,0.04491503
213622,0.04116312
213623,0.23518445
213633,0.00220598
213639,0.00397439
213641,0.03325374
213649,0.08681017
213671,0.04178219
213675,0.03428719
213679,0.06703733
213680,0.04714590
213684,0.10954528
213685,0.01265789
213689,0.00538537
213691,0.28767756
213693,0.04793636
213712,0.03185711
213717,0.01226404
213734,0.11551137
213739,0.32454813
213765,0.05865314
213775,0.01883792
213776,0.20577635
213804,0.29681489
213808,0.02728963
213818,0.19957985
213821,0.02680930
213829,0.04012143
213836,0.07399328
213838,0.05925892
213843,0.04124299
213854,0.07759526
213859,0.18250178
213862,0.44428959
213874,0.04946169
213878,0.21897440
213886,0.00524079
213888,0.02426650
213892,0.06287520
213910,0.05374754
213921,0.13986519
213926,0.04906549
213928,0.02063203
213935,0.02158767
213949,0.03497965
213957,0.20255555
213959,0.03171227
213967,0.10458936
213974,0.04680219
213975,0.03894397
213983,0.05489692
213984,0.01640589
213998,0.02385728
214004,0.03306188
214006,0.03081375
214008,0.07666612
214014,0.02417638
214015,0.08335716
214034,0.02969714
214059,0.04640922
214067,0.00420390
214077,0.02191744
214078,0.02215111
214079,0.07024603
214085,0.02968017
214088,0.19452892
214099,0.03248338
214138,0.02331498
214141,0.00495108
214152,0.09260927
214154,0.01645946
214155,0.07744808
214177,0.05814878
214188,0.01856714
214192,0.03554368
214207,0.04514322
214217,0.06362099
214219,0.05437798
214228,0.03029329
214229,0.10656811
214233,0.03756117
214236,0.11927135
214242,0.01144375
214249,0.00154672
214263,0.01016505
214264,0.01356291
214265,0.06605197
214268,0.05309824
214281,0.02805768
214282,0.01670048
214295,0.04465076
214311,0.01084224
214315,0.03733005
214325,0.03351646
214334,0.02253508
214336,0.04779474
214337,0.04961737
214342,0.40187785
214344,0.09831391
214349,0.05372597
214355,0.01114466
214356,0.02381353
214358,0.03245763
214363,0.04515975
214364,0.01792402
214371,0.07010528
214377,0.26412538
214379,0.03717020
214383,0.17348416
214406,0.00181901
214407,0.17523707
214411,0.03212957
214415,0.04750605
214418,0.16328329
214419,0.01481656
214421,0.02231579
214430,0.00519320
214436,0.01096427
214463,0.11775042
214472,0.12066170
214474,0.25300097
214476,0.03306585
214478,0.02929936
214481,0.06910916
214484,0.02891821
214488,0.12625961
214491,0.09835099
214505,0.04504632
214507,0.07253404
214510,0.07010407
214518,0.03395985
214523,0.29109848
214539,0.12305415
214542,0.04747180
214544,0.07515479
214553,0.03687345
214554,0.03686307
214561,0.08726328
214563,0.06880814
214566,0.02022760
214581,0.00925400
214587,0.04135247
214588,0.10185146
214589,0.07099424
214593,0.28544071
214620,0.08519196
214630,0.05967526
214643,0.05317259
214644,0.13375734
214647,0.03217143
214654,0.01448477
214657,0.02036776
214658,0.02602902
214662,0.01928851
214666,0.11653924
214680,0.01613140
214685,0.04377028
214693,0.01095759
214701,0.04336576
214705,0.01746559
214706,0.07623976
214719,0.05482313
214721,0.50653356
214724,0.01658867
214741,0.01693382
214769,0.05854588
214777,0.00253392
214780,0.09987355
214786,0.01737593
214789,0.03695124
214797,0.03443560
214804,0.04309788
214808,0.07625377
214810,0.17957699
214828,0.46654636
214830,0.03417411
214835,0.10773492
214844,0.04109060
214859,0.38842723
214861,0.01521318
214863,0.05749109
214887,0.03232150
214898,0.02742777
214906,0.03835399
214913,0.02932212
214915,0.07499093
214937,0.02747281
214944,0.11479207
214948,0.08826540
214970,0.10945674
214976,0.06323804
214999,0.17377649
215000,0.27680588
215016,0.01951491
215024,0.00306026
215029,0.26255596
215033,0.64843076
215037,0.31067669
215054,0.02448519
215057,0.02805348
215064,0.02395241
215074,0.11238790
215077,0.08792654
215082,0.04001924
215096,0.01857931
215101,0.08117804
215103,0.01579560
215109,0.11612460
215124,0.04855975
215142,0.15479058
215143,0.01177596
215145,0.03392946
215157,0.01733600
215159,0.02085187
215161,0.06919177
215166,0.03976649
215177,0.12406473
215186,0.05771507
215194,0.02183036
215196,0.03770100
215204,0.15120248
215211,0.06972963
215230,0.07452348
215241,0.02266719
215256,0.12287495
